c:\Users\xander\Documents\github_repositories\NIST-alloy-data-API\code_examples\python\alloys-api-python-examples\cpcsv\Ta_CP_data.csvTemperature: K,Heat capacity at constant pressure Cp: J/K/mol,Uncertainty,Pressure,Ref Temp,Data Set ID,State,Representation,Method,Description,Purity,Purity Units,Year
765.84,27.3,0.14,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
793.43,27.48,0.14,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
823.13,27.63,0.28,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
851.69,27.83,0.28,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
879.03,27.96,0.28,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
908.47,28.07,0.28,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
936.98,28.26,0.28,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
964.05,28.3,0.28,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
997.01,28.59,0.29,None kPa,N/A,26588,['C'],A,Laser pulse heating,"origin: commercial source,99.9 % (total),stated by supplier,plate",99.9,Not Specified %,1996
0.114,0.00073397,1.46794e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.183,0.0011941,2.3882e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.28,0.0017896,3.5792e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.47,0.002951,5.902e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.582,0.0036309,7.2618e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.18,3.2339e-05,6.4678e-08,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.282,4.5931e-05,9.1862e-08,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.354,5.1471e-05,1.02942e-07,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.472,5.983e-05,1.1966e-07,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.643,8.4357e-05,1.68714e-07,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
1900.0,30.66,0.6132,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2000.0,31.19,0.6238,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2100.0,31.71,0.6342,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2200.0,32.25,0.645,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2300.0,32.83,0.6566,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2400.0,33.46,0.6692,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2500.0,34.17,0.6834,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2600.0,34.97,0.6994,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2700.0,35.89,0.7178,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2800.0,36.95,0.739,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2900.0,38.16,0.7632,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
3000.0,39.55,0.791,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
3100.0,41.39,0.8278,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
3200.0,44.48,0.8896,None kPa,N/A,35985,['C'],A,Resistive pulse heating - millisecond,not stated,,,1973
2300.0,32.0,2.56,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
2400.0,32.7,2.616,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
2500.0,33.6,2.688,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
2600.0,34.4,2.752,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
2700.0,35.3,2.824,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
2800.0,36.2,2.896,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
2900.0,37.3,2.984,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
3000.0,40.1,3.208,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
3100.0,47.5,3.8,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
3200.0,69.0,5.52,None kPa,N/A,22879,['C'],A,Resistive pulse heating - microsecond,not stated,,,1977
1.55,0.003884,7.768e-05,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
1.63,0.004678,9.356e-05,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
1.73,0.005595,0.0001119,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
1.79,0.006263,0.00012526,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
1.85,0.006762,0.00013524,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
1.96,0.008472,0.00016944,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.03,0.009628,0.00019256,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.1,0.010878,0.00021756,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.18,0.012259,0.00024518,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.25,0.013851,0.00027702,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.46,0.017765,0.0003553,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.48,0.018365,0.0003673,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.54,0.019532,0.00039064,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.66,0.022001,0.00044002,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.76,0.024655,0.0004931,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
2.87,0.027271,0.00054542,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.04,0.031732,0.00063464,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.23,0.037071,0.00074142,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.33,0.040328,0.00080656,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.48,0.044914,0.00089828,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.56,0.047729,0.00095458,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.69,0.052104,0.00104208,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.8,0.055981,0.00111962,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
3.96,0.061907,0.00123814,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
4.05,0.06519,0.0013038,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
4.24,0.065087,0.00130174,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
4.33,0.058762,0.00117524,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
4.58,0.038353,0.00076706,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
4.66,0.038493,0.00076986,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
4.88,0.041536,0.00083072,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
4.94,0.042921,0.00085842,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
5.13,0.04575,0.000915,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
5.28,0.048192,0.00096384,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
5.47,0.051989,0.00103978,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
5.62,0.05465,0.001093,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
5.82,0.058325,0.0011665,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
6.09,0.06415,0.001283,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
6.31,0.068886,0.00137772,None kPa,N/A,33479,['C'],A,Not Stated,"not stated,99.98 % (total),",99.98,Not Specified %,1984
0.114,0.00073397,1.46794e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.183,0.0011941,2.3882e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.28,0.0017896,3.5792e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.47,0.002951,5.902e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.582,0.0036309,7.2618e-06,None kPa,N/A,35543,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.18,3.2339e-05,6.4678e-08,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.282,4.5931e-05,9.1862e-08,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.354,5.1471e-05,1.02942e-07,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.472,5.983e-05,1.1966e-07,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
0.643,8.4357e-05,1.68714e-07,None kPa,N/A,35544,['C'],A,N/A,"origin: commercial source,99.97 weight %",99.97,Weight %,1974
1017.8,26.32,1.0528,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1070.97,26.64,1.0656,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1106.55,26.86,1.0744,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1141.74,27.08,1.0832,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1178.47,27.31,1.0924,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1214.05,27.54,1.1016,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1248.85,27.77,1.1108,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1284.04,28.0,1.12,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1338.18,28.34,1.1336,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1370.86,28.59,1.1436,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1567.32,30.04,1.2016,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1617.79,30.42,1.2168,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1654.91,30.71,1.2284,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1707.7,31.13,1.2452,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1744.63,31.41,1.2564,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1779.63,31.66,1.2664,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1814.05,31.94,1.2776,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1867.81,32.36,1.2944,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1902.03,32.63,1.3052,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1938.97,32.93,1.3172,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
1973.19,33.18,1.3272,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2026.56,33.57,1.3428,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2061.75,33.82,1.3528,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2098.1,34.07,1.3628,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2132.33,34.31,1.3724,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2186.27,34.66,1.3864,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2238.28,34.98,1.3992,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2292.61,35.29,1.4116,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2345.78,35.53,1.4212,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2381.35,35.67,1.4268,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2433.36,35.87,1.4348,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2469.32,35.97,1.4388,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2522.09,36.09,1.4436,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2557.47,36.13,1.4452,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2592.07,36.14,1.4456,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2627.83,36.14,1.4456,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2662.05,36.12,1.4448,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2736.07,35.91,1.4364,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2772.02,35.78,1.4312,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2860.14,35.28,1.4112,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2910.77,34.87,1.3948,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2963.13,34.34,1.3736,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
2997.52,33.93,1.3572,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
3035.19,33.45,1.338,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
3083.48,32.72,1.3088,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
3114.0,32.22,1.2888,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
3154.18,31.47,1.2588,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
3190.29,30.74,1.2296,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
3225.05,29.99,1.1996,None kPa,N/A,35756,['C'],A,multi-stepwise pulse calorimetry,"origin: commercial source,99.98 weight %,chemical analysis,rod",99.98,Weight %,2023
